as_of_date,store_id,product_id,horizon,window_days,error_std,valid_error_count,std_source,model_version,calculated_at
2024-01-23,S004,P0020,3,90,25.369020980580242,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S004,P0020,3,90,25.034102706530533,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S004,P0020,3,90,24.882106461987778,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S004,P0020,3,90,24.69845482513793,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S004,P0020,3,90,24.283386562694247,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0001,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0001,3,90,27.5435643847901,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0001,3,90,28.700640823721205,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0001,3,90,24.31751080091015,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0001,3,90,30.85334396067163,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0001,3,90,29.744267503864357,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0001,3,90,30.143173510794174,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0001,3,90,27.908831135939444,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0001,3,90,28.473686205373365,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0001,3,90,27.43023083167545,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0001,3,90,28.47698629669644,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0001,3,90,28.263991876087086,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0001,3,90,30.19247707439433,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0001,3,90,38.23114471444346,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0001,3,90,40.99530162847988,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0001,3,90,40.46051709968462,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0001,3,90,39.25690019258912,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0001,3,90,38.20168571550549,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0001,3,90,40.31997485451518,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0001,3,90,39.77060271974809,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0001,3,90,38.88961056633424,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0001,3,90,37.96637196255158,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0001,3,90,37.18181055841,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0001,3,90,38.750937159137415,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0001,3,90,38.51083590646327,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0001,3,90,49.237362011467916,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0001,3,90,48.566420672593274,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0001,3,90,47.69666316533671,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0001,3,90,48.063428382555436,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0001,3,90,47.27981938584299,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0001,3,90,46.49041517807926,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0002,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0002,3,90,20.277871176796367,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0002,3,90,17.768226876112596,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0002,3,90,31.6305080672444,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0002,3,90,28.0363390881365,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0002,3,90,25.17370914350946,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0002,3,90,24.329649749179367,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0002,3,90,23.28022842862863,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0002,3,90,24.59059010402462,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0002,3,90,23.189468959406376,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0002,3,90,43.055532433665554,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0002,3,90,41.052873847793855,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0002,3,90,39.30977184319322,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0002,3,90,37.78369934704758,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0002,3,90,36.63931918807266,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0002,3,90,35.966365849150264,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0002,3,90,37.11499625415507,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0002,3,90,36.20908448922907,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0002,3,90,35.773052094477244,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0002,3,90,36.17871716001207,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0002,3,90,36.730208922651464,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0002,3,90,35.91215399802384,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0002,3,90,35.728872804060416,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0002,3,90,35.155120429904464,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0002,3,90,34.41601992727936,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0002,3,90,34.188630772433044,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0002,3,90,34.642997458590735,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0002,3,90,34.102132467589655,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0002,3,90,33.64959470387024,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0002,3,90,33.18005218410557,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0002,3,90,33.007382882994186,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0003,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0003,3,90,24.171253642520234,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0003,3,90,17.106896106833577,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0003,3,90,14.46073868100277,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0003,3,90,19.99013924934367,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0003,3,90,18.02963991224552,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0003,3,90,17.261752294158104,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0003,3,90,20.936675508295423,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0003,3,90,19.634329191947902,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0003,3,90,18.642251334585044,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0003,3,90,24.44496467207028,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0003,3,90,31.388045079464963,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0003,3,90,30.614951750776306,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0003,3,90,34.39908838912541,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0003,3,90,36.04007242359276,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0003,3,90,35.465925613336765,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0003,3,90,35.8979161327426,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0003,3,90,34.83705884724858,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0003,3,90,33.86939819727078,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0003,3,90,33.93367205778555,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0003,3,90,33.716318822684734,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0003,3,90,33.846146675359044,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0003,3,90,33.102213462944,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0003,3,90,34.68580575041862,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0003,3,90,33.96337516688102,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0003,3,90,37.33732457804006,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0003,3,90,36.63396014723459,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0003,3,90,36.30900893319447,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0003,3,90,35.655656360446415,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0003,3,90,35.035542347554575,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0003,3,90,34.47546783561505,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0004,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0004,3,90,54.682016125621026,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0004,3,90,38.700571671219265,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0004,3,90,32.15804991263951,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0004,3,90,39.473841566689345,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0004,3,90,36.84176524340993,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0004,3,90,36.251420328620576,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0004,3,90,35.35759991264818,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0004,3,90,33.93735284263739,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0004,3,90,33.02725239433897,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0004,3,90,32.80770940253549,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0004,3,90,31.412863119407557,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0004,3,90,36.636513287665466,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0004,3,90,45.0056149175217,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0004,3,90,49.020444518684975,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0004,3,90,47.35973918325423,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0004,3,90,47.45297740778051,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0004,3,90,47.367249021878656,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0004,3,90,46.713298379032146,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0004,3,90,45.467526073552335,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0004,3,90,45.58576251765439,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0004,3,90,44.970753854677014,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0004,3,90,44.15134729387017,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0004,3,90,44.941536658432994,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0004,3,90,44.65682284595458,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0004,3,90,43.770835156475854,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0004,3,90,43.50255672156186,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0004,3,90,42.782661118705875,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0004,3,90,43.88745212783729,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0004,3,90,43.15772885027387,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0004,3,90,43.07226504993628,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0005,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0005,3,90,10.37374485338123,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0005,3,90,44.419079767389505,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0005,3,90,36.56187676480448,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0005,3,90,31.731569907723287,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0005,3,90,37.41047590752288,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0005,3,90,34.49614769768353,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0005,3,90,34.140257572862694,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0005,3,90,31.936739088018456,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0005,3,90,34.89904010456734,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0005,3,90,39.19771747815763,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0005,3,90,37.81856204805758,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0005,3,90,36.408922101056945,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0005,3,90,35.15054353865823,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0005,3,90,34.604584213782424,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0005,3,90,34.04314941224072,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0005,3,90,32.98152314812007,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0005,3,90,33.815607207954734,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0005,3,90,32.92856437102293,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0005,3,90,32.37990195344095,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0005,3,90,35.24029788054403,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0005,3,90,35.23604487495633,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0005,3,90,41.258000932682975,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0005,3,90,40.56746129882275,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0005,3,90,39.71503959631909,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0005,3,90,40.26680925134782,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0005,3,90,39.96683747470628,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0005,3,90,39.22655233072264,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0005,3,90,38.949755167273885,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0005,3,90,38.27233020647678,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0005,3,90,39.27600864902082,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0006,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0006,3,90,2.413156881302463,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0006,3,90,24.332379335178,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0006,3,90,22.681119992253592,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0006,3,90,46.837903656477174,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0006,3,90,53.73156006826937,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0006,3,90,50.270744064789966,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0006,3,90,47.011233991731,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0006,3,90,51.520655847265814,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0006,3,90,50.44398881707128,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0006,3,90,50.608512689563604,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0006,3,90,51.514734232801956,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0006,3,90,50.46744609430977,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0006,3,90,48.69747689751595,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0006,3,90,46.970583994224306,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0006,3,90,46.08830729439319,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0006,3,90,44.64381170350531,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0006,3,90,43.3359306402405,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0006,3,90,42.118179483514844,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0006,3,90,41.10392589469332,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0006,3,90,40.10733464239653,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0006,3,90,39.22485079256511,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0006,3,90,39.04592349966527,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0006,3,90,38.20630870447501,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0006,3,90,38.43237664136475,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0006,3,90,39.07816560548177,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0006,3,90,38.51490268001403,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0006,3,90,37.82586649051364,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0006,3,90,37.71190558793754,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0006,3,90,37.0624086057204,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0006,3,90,37.21040274979174,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0007,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0007,3,90,3.4875083131850206,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0007,3,90,14.675725877670434,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0007,3,90,12.126578207330791,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0007,3,90,23.59770910364738,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0007,3,90,36.00553307605487,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0007,3,90,33.40130460032587,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0007,3,90,30.94741044425049,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0007,3,90,29.568894788174436,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0007,3,90,27.96566807501394,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0007,3,90,26.543225962476033,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0007,3,90,25.319590296605615,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0007,3,90,25.345206199758543,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0007,3,90,29.171751905745822,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0007,3,90,47.178345260644825,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0007,3,90,45.78448665739074,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0007,3,90,44.865481188531724,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0007,3,90,45.96391029881874,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0007,3,90,44.67807540252505,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0007,3,90,43.508110937943485,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0007,3,90,44.420202916306984,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0007,3,90,43.67227317371826,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0007,3,90,43.90737608055983,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0007,3,90,43.46256035815057,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0007,3,90,44.087995868251284,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0007,3,90,43.70471256847705,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0007,3,90,44.39395586656358,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-24,S005,P0007,3,90,43.70404534355576,28,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-25,S005,P0007,3,90,43.097476494951565,29,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-26,S005,P0007,3,90,42.34791093114051,30,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-27,S005,P0007,3,90,41.650637732549136,31,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-28,S005,P0008,3,90,1.0,1,fallback_1,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-29,S005,P0008,3,90,17.406877769041337,2,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-30,S005,P0008,3,90,30.379957265054884,3,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2023-12-31,S005,P0008,3,90,25.041476902895898,4,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-01,S005,P0008,3,90,27.45595089962252,5,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-02,S005,P0008,3,90,28.676994467268425,6,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-03,S005,P0008,3,90,26.191499165887603,7,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-04,S005,P0008,3,90,24.418960219864132,8,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-05,S005,P0008,3,90,23.640046988617616,9,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-06,S005,P0008,3,90,22.361757621632037,10,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-07,S005,P0008,3,90,26.808684523209628,11,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-08,S005,P0008,3,90,25.82300571484462,12,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-09,S005,P0008,3,90,39.55967955950082,13,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-10,S005,P0008,3,90,39.09086036495652,14,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-11,S005,P0008,3,90,38.34098711152624,15,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-12,S005,P0008,3,90,37.076112027382614,16,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-13,S005,P0008,3,90,36.02511231952189,17,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-14,S005,P0008,3,90,38.81648972194419,18,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-15,S005,P0008,3,90,38.46319637131243,19,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-16,S005,P0008,3,90,37.43761942652835,20,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-17,S005,P0008,3,90,37.96203077293608,21,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-18,S005,P0008,3,90,37.47249076473914,22,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-19,S005,P0008,3,90,37.240385086279574,23,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-20,S005,P0008,3,90,36.469265993406765,24,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-21,S005,P0008,3,90,35.75589258599477,25,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-22,S005,P0008,3,90,35.04498515588136,26,calculated,ensemble_v2,2026-07-13T07:06:13.058276
2024-01-23,S005,P0008,3,90,34.39980524719178,27,calculated,ensemble_v2,2026-07-13T07:06:13.058276
